sensor1_x,sensor1_y,sensor1_z,sensor2_x,sensor2_y,sensor2_z,sensor3_x,sensor3_y,sensor3_z,sensor4_x,sensor4_y,sensor4_z,sensor5_x,sensor5_y,sensor5_z
0.8021,-0.4333,10.2958,0.68,-0.6544,10.225,0.1903,-1.0297,10.2704,-0.1027,-0.7432,10.2405,0.1396,-0.156,10.2355
0.5931,-0.3779,10.1746,0.4847,-0.8406,10.2449,-0.035,-1.1812,10.4405,-0.4059,-0.6009,10.2333,0.0567,-0.4166,10.2719
0.3271,-0.4886,10.2948,0.4872,-0.6546,10.2353,-0.0857,-0.8857,10.1937,-0.4631,-0.4672,10.2961,0.0638,-0.2143,10.1803
0.3531,-0.2442,10.1079,0.0526,-0.8628,10.2626,-0.1956,-0.9224,10.2609,-0.4634,-0.4854,9.9638,-0.1498,-0.2047,10.0488
0.1777,-0.3424,10.2105,0.1255,-0.7044,10.1499,-0.3331,-0.7491,10.0966,-0.6729,-0.3358,10.0493,-0.304,0.026,10.0696
-0.1473,-0.2477,10.1439,0.0112,-0.5974,9.9947,-0.5571,-0.5736,9.8602,-0.7523,-0.1577,9.8962,-0.4001,0.1341,10.1496
-0.1968,-0.1185,9.8086,-0.4469,-0.5405,9.9137,-0.6943,-0.4069,9.8751,-0.7581,0.0003,9.774,-0.5562,0.0416,9.796
-0.2786,0.1256,9.8945,-0.4855,-0.3573,9.9493,-0.9414,-0.3373,9.79,-0.9002,0.1063,9.7461,-0.6679,0.338,9.8367
-0.1925,0.2387,9.8194,-0.5023,-0.2245,9.8013,-0.8615,-0.1803,9.8503,-0.9371,0.3033,9.9756,-0.6457,0.4019,9.7487
-0.2503,0.4614,9.7969,-0.4924,0.2706,9.7611,-0.8766,0.212,9.6547,-0.9917,0.4998,9.8164,-0.6302,0.7114,9.8954
-0.3831,0.4655,9.7884,-0.6796,0.219,9.8171,-0.83,0.32,9.8509,-0.9061,0.6835,9.693,-0.7135,0.7118,9.5931
-0.358,0.6613,9.4201,-0.4141,0.3864,9.6042,-0.8391,0.3301,9.6155,-0.8478,0.7537,9.8213,-0.6051,0.7183,9.7624
-0.1881,0.7105,9.6041,-0.5231,0.359,9.6807,-0.8788,0.5975,9.5363,-0.8055,0.8125,9.5233,-0.5019,0.8217,9.609
-0.1374,0.5753,9.5719,-0.3518,0.3698,9.5772,-0.67,0.4681,9.308,-0.5801,0.8287,9.6893,-0.5072,0.9136,9.6471
-0.0388,0.7479,9.5944,-0.0612,0.3764,9.4709,-0.5374,0.5784,9.516,-0.5163,0.7134,9.3915,-0.3178,0.557,9.712
-0.0267,0.4991,9.6794,-0.0631,0.407,9.671,-0.4112,0.4507,9.6574,-0.5921,0.8104,9.6606,-0.1559,0.695,9.6521
0.1808,0.4389,9.493,0.0035,0.426,9.6685,-0.3894,0.378,9.67,-0.1206,0.6464,9.732,-0.2874,0.8431,9.6868
0.0461,0.27,9.6197,0.0727,0.1231,9.815,-0.1374,0.2597,9.5951,0.0982,0.3631,9.7734,0.1942,0.5863,9.7086
0.2399,0.143,9.8041,0.202,-0.017,9.6829,0.0175,0.1262,9.7254,0.0429,0.3818,9.7094,0.363,0.2736,9.7085
0.4206,-0.0061,9.7921,0.4495,-0.0975,9.628,0.2455,-0.139,9.8149,0.3489,0.0916,9.6959,0.4649,0.2151,9.7834
0.6145,-0.2312,9.8432,0.5876,-0.2028,9.8034,0.272,-0.2932,9.8165,0.208,-0.0893,9.9049,0.526,-0.1204,9.9828
0.6932,-0.2573,9.7801,0.4486,-0.3238,9.8116,0.284,-0.489,9.8667,0.429,-0.2414,9.8526,0.7094,-0.2016,10.0432
0.8428,-0.3603,9.9437,0.7685,-0.5791,10.0945,0.3425,-0.5671,9.8208,0.2597,-0.3659,9.9072,0.7639,-0.3548,9.8998
0.8942,-0.4682,9.9665,0.6602,-0.7373,9.9822,0.568,-0.7928,9.9538,0.7271,-0.4261,9.9898,0.6459,-0.4238,9.7385
0.6337,-0.5722,9.8606,0.7295,-0.7527,10.1939,0.4484,-0.7502,10.0593,0.5777,-0.5631,10.0847,0.5962,-0.4846,10.0642
0.9718,-0.6163,9.9321,0.6467,-0.7476,10.2091,0.4224,-0.8462,10.0533,0.4687,-0.4738,10.3235,0.7542,-0.6501,9.9635
0.8292,-0.8815,10.153,0.6015,-0.7226,10.143,0.224,-0.8146,10.1133,0.4141,-0.7213,10.1318,0.6665,-0.351,10.193
0.7322,-0.6024,10.2802,0.6776,-0.7366,10.0848,0.4065,-0.7144,10.2602,0.4874,-0.776,10.2638,0.5462,-0.513,10.1874
0.6141,-0.5795,10.2858,0.427,-0.5919,10.2361,0.2539,-0.8425,10.3519,0.1872,-0.4781,10.1721,0.4708,-0.4708,10.22
0.4079,-0.2596,10.2921,0.3633,-0.5465,10.3007,0.3559,-0.6471,10.2168,0.1888,-0.2448,10.3527,0.3565,-0.361,10.2562
0.2991,-0.2442,10.2372,0.2312,-0.3788,10.1685,0.099,-0.5665,10.2246,-0.1361,-0.2013,10.0921,0.0628,-0.1913,10.3658
0.1708,-0.222,10.2237,0.0379,0.0155,10.2842,-0.1262,-0.4426,10.2851,-0.1001,-0.0048,10.0758,-0.1718,-0.1433,10.3451
-0.0107,0.0328,10.2702,-0.1348,-0.1419,10.3075,-0.2226,-0.1402,10.1389,-0.3076,0.2414,10.3571,-0.022,0.2856,10.2421
-0.0214,0.1449,9.9408,-0.5016,-0.0362,10.0233,-0.3759,-0.0163,10.4617,-0.5771,0.4069,10.0883,-0.3738,0.5843,10.1957
-0.2451,0.4482,10.2993,-0.4599,0.2183,10.0628,-0.709,0.1672,10.2241,-0.4937,0.7287,10.044,-0.2963,0.5453,10.1545
-0.4528,0.6149,10.0824,-0.3757,0.4006,10.0492,-0.5644,0.3534,10.1394,-0.7552,0.5185,10.0672,-0.525,0.7541,10.1507
-0.3463,0.7281,10.1976,-0.6439,0.3256,10.1027,-0.6708,0.4395,10.089,-0.8337,0.6857,10.0824,-0.3976,0.8482,10.0888
-0.3141,0.7047,9.9496,-0.7566,0.5244,10.1436,-0.7336,0.5406,9.7389,-0.6425,0.8206,10.0039,-0.6341,0.6895,9.9942
-0.4897,0.616,9.948,-0.6829,0.5984,9.7504,-0.6599,0.3725,9.9383,-0.8676,0.6674,9.8353,-0.4671,0.7149,9.8111
-0.5422,0.7033,9.975,-0.5019,0.5264,9.9299,-0.6693,0.4099,9.8855,-0.7676,0.8399,9.9101,-0.3431,0.8232,9.9018
-0.349,0.5972,9.8187,-0.5662,0.4459,9.7931,-0.9408,0.5832,9.7989,-0.7765,0.6321,9.6593,-0.5137,0.8253,9.7139
-0.442,0.5786,9.6553,-0.4673,0.2654,9.8355,-0.6732,0.4771,9.5556,-0.8073,0.7259,9.6164,-0.5789,0.7026,9.5507
-0.2422,0.293,9.8588,-0.3722,0.1464,9.676,-0.5671,0.3125,9.54,-0.494,0.5758,9.6694,-0.1792,0.4742,9.7041
-0.1586,0.2457,9.6624,-0.3263,0.1225,9.6002,-0.5142,-0.0648,9.5964,-0.3924,0.3406,9.47,-0.1262,0.3258,9.6973
-0.0497,-0.118,9.5937,-0.1028,-0.0899,9.5922,-0.1766,-0.1358,9.4783,-0.387,0.1189,9.649,-0.1624,0.231,9.6404
0.2393,-0.249,9.606,0.021,-0.1607,9.614,-0.1514,-0.214,9.5659,0.0484,-0.0151,9.6114,-0.0995,0.2632,9.5205
0.168,-0.4595,9.4993,0.1639,-0.4058,9.3731,-0.0491,-0.3212,9.6894,0.0219,-0.3431,9.5795,0.246,-0.1603,9.5323
0.4252,-0.4952,9.6708,0.2525,-0.5907,9.3558,0.1664,-0.2745,9.5193,0.1485,-0.1739,9.5517,0.4083,-0.2691,9.6269
0.5521,-0.6543,9.3723,0.5494,-0.6365,9.6539,0.2482,-0.4575,9.4602,0.2067,-0.4354,9.683,0.463,-0.3451,9.5196
0.6819,-0.6437,9.6273,0.5857,-0.6623,9.6768,0.4874,-0.5083,9.4007,0.3285,-0.69,9.4416,0.5581,-0.5688,9.5907
0.7521,-0.6393,9.7385,0.6346,-0.9493,9.8145,0.5324,-0.6995,9.6155,0.3365,-0.7597,9.6896,0.739,-0.7048,9.7214
0.8022,-0.7343,9.7296,0.5871,-0.7256,9.6433,0.5066,-0.5085,9.7031,0.5181,-0.4299,9.5057,0.7866,-0.7199,9.7424
1.0109,-0.6817,9.7751,0.7335,-0.727,9.7638,0.4324,-0.647,9.8629,0.6068,-0.609,9.8364,0.8892,-0.5556,9.7491
0.6628,-0.3249,9.6639,0.7295,-0.5225,9.8989,0.4854,-0.3839,9.6974,0.5196,-0.4615,9.7155,0.8389,-0.2409,9.8273
0.7103,-0.4963,9.7893,0.6909,-0.693,9.8738,0.4894,-0.6349,10.0141,0.4875,-0.2578,9.7183,0.838,-0.2288,10.0174
0.8194,-0.2366,9.8088,0.7336,-0.4621,9.7748,0.5721,-0.4581,10.0036,0.5384,-0.208,9.9302,0.6273,-0.1332,9.8743
0.5872,-0.1002,10.0309,0.7153,-0.3538,9.7948,0.4402,-0.1583,10.0801,0.4546,-0.0268,9.9306,0.6583,0.0288,9.899
0.5648,-0.0269,9.946,0.6485,-0.0888,10.2286,0.3434,0.0533,10.0836,0.4304,0.0652,9.9615,0.5026,0.131,10.1806
0.371,0.3447,10.0934,0.3637,0.0271,10.248,0.0848,0.0543,10.26,-0.0153,0.3442,10.0796,0.2491,0.1197,10.0288
0.4128,0.3089,10.0852,0.2531,0.2433,10.168,-0.1786,0.305,10.1033,-0.052,0.4956,10.1335,0.0872,0.3021,10.1257
0.018,0.3903,10.0381,-0.1123,0.1246,10.3163,-0.3131,0.5029,10.0613,-0.2567,0.5715,10.1746,0.0357,0.8612,10.0415
0.0253,0.6417,10.336,-0.0847,0.433,10.312,-0.4995,0.4654,10.3283,-0.3469,0.4296,10.39,-0.0895,0.9399,10.3767
-0.0345,0.4862,10.3863,-0.2647,0.5873,10.2421,-0.4895,0.7359,10.0927,-0.5891,0.7418,10.2843,-0.361,0.8519,10.4799
-0.1114,0.7779,10.3629,-0.3896,0.5335,10.2977,-0.7415,0.4797,10.2348,-0.7361,0.7258,10.317,-0.4634,0.7617,10.3086
-0.3642,0.6137,10.1417,-0.7069,0.3975,10.3544,-0.823,0.5403,10.326,-0.7832,0.6435,10.2818,-0.5298,0.9535,10.3249
-0.2351,0.5332,10.5456,-0.7607,0.306,10.1912,-0.8124,0.4966,10.174,-0.8982,0.6809,10.3963,-0.3817,0.8091,10.2646
-0.4763,0.5351,10.3662,-0.4737,0.3308,10.1049,-0.8847,0.313,10.2283,-0.8652,0.6026,10.2017,-0.6458,0.8412,10.478
-0.3458,0.4789,10.421,-0.5924,0.2604,10.1886,-0.9651,0.229,10.2155,-0.9168,0.5539,10.1697,-0.4408,0.7409,10.2448
-0.2829,0.3497,10.2684,-0.5786,-0.0499,10.3919,-0.8911,0.0385,10.0762,-0.9205,0.5833,10.3233,-0.4138,0.5438,10.1675
-0.1234,-0.0751,10.186,-0.551,-0.3525,10.0244,-0.8852,0.0331,10.1695,-0.8928,0.1646,10.2773,-0.3613,0.3705,10.1554
-0.1788,-0.1759,9.891,-0.6444,-0.2337,10.0805,-0.7294,-0.3141,10.2605,-0.6883,0.1875,10.2188,-0.2703,-0.0352,9.9825
0.1503,-0.6342,10.1653,-0.2995,-0.7239,10.172,-0.9245,-0.3962,10.1148,-0.5428,-0.0761,10.0624,0.0548,0.0032,10.084
0.074,-0.5639,9.9506,-0.4178,-0.825,9.8809,-0.7453,-0.5972,10.118,-0.5577,-0.161,9.8114,-0.0984,-0.3454,9.8496
0.2661,-0.6119,9.9138,-0.2446,-0.9188,9.8048,-0.492,-0.6273,9.7891,-0.5063,-0.2921,10.0245,0.1666,-0.4578,9.9484
0.4899,-0.8298,9.731,-0.1547,-0.9221,9.9046,-0.2582,-0.6581,9.9812,-0.3041,-0.2774,9.8807,0.316,-0.3249,9.8532
0.4699,-0.7044,9.7533,0.2041,-1.0352,9.9256,-0.2044,-0.5234,9.8792,0.0832,-0.4773,9.9466,0.4572,-0.3497,9.8398
0.6676,-0.8145,9.6578,0.1186,-1.1036,9.7706,-0.0429,-0.673,9.64,0.3321,-0.4204,9.566,0.9519,-0.5122,9.7468
0.9365,-0.8745,9.6752,0.2577,-0.9975,9.5234,-0.0094,-0.6203,9.6363,0.437,-0.2159,9.7713,0.8306,-0.1244,9.7956
0.9821,-0.7274,9.6203,0.4153,-0.8104,9.7142,0.2577,-0.5042,9.5998,0.4508,0.0138,9.6426,0.9783,-0.2417,9.6436
1.1295,-0.7224,9.6952,0.4038,-0.7147,9.5501,-0.0919,-0.2087,9.6189,0.655,0.2101,9.4807,1.1277,-0.0331,9.427
0.8797,-0.7693,9.7438,0.4755,-0.7676,9.5303,0.0606,-0.1705,9.5292,0.7575,0.1719,9.6014,1.0793,-0.3026,9.7042
0.9669,-0.707,9.6575,0.1901,-0.6621,9.5852,0.2207,0.0829,9.7503,0.4555,0.4042,9.8292,1.2881,0.0507,9.6295
0.8749,-0.3613,9.6953,0.1447,-0.1149,9.5356,0.3134,0.2608,9.5355,0.6968,0.4646,9.6033,1.4824,0.1271,9.6694
0.7148,-0.2686,9.7906,-0.0591,0.0063,9.5902,0.0515,0.3564,9.7083,0.7757,0.5441,9.6288,1.2203,0.2305,9.7669
0.7614,-0.0757,9.6204,0.2464,-0.0489,9.6508,-0.0124,0.7387,9.5744,0.7938,0.8312,9.7777,1.1007,0.2163,9.4827
0.4921,-0.0735,9.6209,0.0832,0.1474,9.6408,0.065,0.6924,9.8491,0.6077,1.0434,9.7427,0.8853,0.3007,9.649
0.4931,0.1435,9.8614,-0.4337,0.4647,9.8422,-0.2619,0.8661,9.9472,0.5589,0.9722,9.545,1.0644,0.3358,9.8022
0.3169,0.1934,9.8504,-0.3579,0.5656,9.8252,-0.0542,0.9298,9.7916,0.4907,1.1362,9.7992,0.7904,0.4404,9.8152
0.0783,0.1812,9.8795,-0.6733,0.4675,9.7413,-0.3222,1.0238,9.8034,0.3364,1.0837,9.9761,0.5009,0.4759,9.6903
-0.2045,0.1615,9.8509,-0.6869,0.4818,9.6268,-0.43,0.9333,9.7639,0.2635,0.9323,9.7423,0.4903,0.339,9.7808
-0.5975,0.106,9.9507,-1.0419,0.4428,9.7204,-0.5703,0.9212,9.978,0.2301,0.8089,9.9875,0.2559,0.3564,9.9105
-0.6323,0.0117,9.945,-1.014,0.5537,9.9476,-0.6725,0.9531,9.8359,0.0907,0.6305,10.0227,0.1871,0.0739,9.9432
-0.6541,-0.0856,9.9686,-1.1387,0.2671,9.9682,-0.7003,0.8164,10.2485,-0.0334,0.639,9.9357,0.0352,-0.0725,10.0136
-0.6966,-0.2803,9.8607,-1.0048,0.3137,9.9366,-0.8278,0.5913,10.0137,-0.0783,0.3868,10.0038,-0.1239,-0.0897,10.0939
-0.9113,-0.3052,9.9182,-1.1359,0.0785,9.905,-0.8309,0.7067,10.0669,-0.0503,0.3047,10.1316,-0.068,-0.2846,9.9184
-0.769,-0.4109,10.074,-1.2937,-0.0938,10.0242,-0.8633,0.3342,9.818,-0.1095,-0.029,10.0529,-0.3136,-0.3923,9.8765
-0.9693,-0.6258,10.1301,-1.1169,-0.0865,9.9626,-0.6027,0.2378,9.9825,-0.1981,-0.2865,10.0488,-0.2998,-0.4938,9.9142
-1.0067,-0.6801,9.9703,-1.3093,-0.1914,10.0659,-0.7182,0.1587,10.105,-0.2654,-0.3268,9.9356,-0.4012,-0.8826,9.9913
-0.7698,-0.9531,9.9795,-0.8719,-0.319,10.0645,-0.67,0.075,9.9633,-0.1007,-0.5249,10.0208,-0.2321,-0.942,9.7921
-0.8396,-0.9363,9.8261,-1.0036,-0.5735,9.853,-0.3622,-0.168,9.8333,0.0239,-0.4806,9.9714,-0.1214,-0.9107,9.8639
-0.7238,-0.8916,10.0463,-0.9147,-0.5046,9.9246,-0.1128,-0.2695,9.9769,0.0931,-0.5478,10.0152,-0.2179,-0.9613,10.0201
-0.5473,-0.8016,9.7873,-0.5828,-0.3854,9.8182,0.07,-0.4012,9.7684,0.1924,-0.5336,9.6992,0.0896,-1.0622,9.7128
-0.4112,-0.7238,9.8948,-0.2924,-0.368,9.7585,0.2163,-0.4028,9.7028,0.4077,-0.3264,9.6526,0.0538,-0.9874,9.8482
-0.2021,-0.6783,9.654,-0.1926,-0.2874,9.8436,0.2905,-0.2125,9.5732,0.6666,-0.6975,9.6964,0.2679,-0.7752,9.6071
-0.0025,-0.4982,9.5955,-0.1265,-0.0893,9.8097,0.389,-0.145,9.6143,0.6922,-0.509,9.7627,0.3604,-0.7943,9.5883
-0.1027,-0.4679,9.6495,0.0051,-0.0794,9.4376,0.5386,-0.1196,9.6867,0.7939,-0.3571,9.6878,0.4541,-0.6946,9.7028
0.0729,-0.0886,9.5963,0.4962,0.0752,9.5037,0.7049,0.1377,9.4817,0.8297,-0.2381,9.3995,0.3239,-0.4234,9.4504
0.1769,-0.1976,9.382,0.5833,0.2854,9.5284,0.8135,0.0239,9.5843,0.9731,-0.0451,9.478,0.4539,-0.2473,9.3884
0.3154,0.1985,9.3554,0.4863,0.3751,9.3699,1.0025,0.2032,9.4688,0.94,0.2012,9.3576,0.5243,-0.0979,9.5738
0.4107,0.3719,9.4538,0.4861,0.4635,9.2608,0.9732,0.607,9.4179,0.958,0.1673,9.291,0.6286,-0.0189,9.268
0.4449,0.4855,9.4307,0.4325,0.5914,9.4094,0.9169,0.9561,9.4011,1.1275,0.4715,9.468,0.5417,0.3094,9.4423
0.3326,0.4807,9.1719,0.488,0.8884,9.3596,0.8576,0.7481,9.3197,0.9556,0.4295,9.5586,0.438,0.2865,9.2953
0.3223,0.6999,9.2768,0.7188,0.8833,9.3803,0.6359,0.8271,9.39,0.873,0.3805,9.1942,0.721,0.4921,9.3264
0.0689,0.6426,9.2148,0.4452,0.8217,9.2041,0.5854,0.7703,9.3915,0.8101,0.5589,9.2079,0.5029,0.5931,9.3238
0.154,0.6532,9.5243,0.4018,0.9264,9.296,0.5826,0.7621,9.5906,0.6785,0.3816,9.5023,0.3733,0.4206,9.3292
0.0658,0.6129,9.3693,0.2613,0.7474,9.3856,0.511,0.61,9.3683,0.5896,0.432,9.3533,0.261,0.422,9.3902
0.0068,0.4498,9.4309,-0.1042,0.7776,9.4513,0.2863,0.7068,9.3204,0.113,0.3827,9.4256,0.0597,0.4326,9.3143
-0.3154,0.4325,9.6199,-0.1731,0.5389,9.5005,0.1517,0.4769,9.3969,0.1501,0.1695,9.445,0.0281,0.2191,9.6058
-0.4416,0.349,9.4782,-0.2189,0.2052,9.3516,-0.1018,0.3323,9.478,-0.0935,0.0995,9.4551,-0.2904,0.0973,9.4875
-0.5971,0.1066,9.5202,-0.1934,0.2884,9.6099,-0.1166,0.2125,9.5086,-0.3161,-0.1454,9.7428,-0.4302,-0.1766,9.4902
-0.6561,-0.3285,9.7419,-0.5016,0.0055,9.6472,-0.3037,-0.0859,9.6281,-0.3699,-0.1583,9.6936,-0.5205,-0.1554,9.4149
-0.5711,-0.5577,9.6257,-0.4241,-0.1366,9.5751,-0.5294,-0.2149,9.829,-0.271,-0.1823,9.528,-0.7283,-0.4554,9.8358
-0.8269,-0.5575,9.8,-0.4851,-0.3217,9.7018,-0.5089,-0.4381,9.8053,-0.4611,-0.5408,9.7401,-0.8642,-0.6967,9.7907
-0.7347,-0.5772,9.8971,-0.8922,-0.5212,9.7522,-0.6049,-0.4092,9.7331,-0.4589,-0.7436,10.0318,-0.7434,-0.7425,9.7438
-0.8089,-0.4867,9.9368,-0.5922,-0.6219,9.9935,-0.5873,-0.7128,9.8122,-0.4524,-0.7619,9.9546,-0.6787,-0.5627,9.9993
-0.8718,-0.7458,9.8997,-0.586,-0.5501,9.9707,-0.333,-0.5482,9.9347,-0.6587,-0.8782,9.923,-0.665,-0.8576,9.9255
-0.8563,-0.6691,10.0066,-0.6284,-0.7103,9.9692,-0.5742,-0.4917,9.9297,-0.3611,-0.674,10.0395,-0.6394,-0.8489,9.9572
-0.6487,-0.8027,10.0189,-0.4188,-0.5411,10.0945,-0.3614,-0.468,10.1829,-0.545,-0.6296,9.9889,-0.566,-0.6713,9.8285
-0.4542,-0.7018,9.9376,-0.6355,-0.316,10.2199,-0.2833,-0.3998,10.1204,-0.3459,-0.5206,10.309,-0.4445,-0.7431,10.0211
-0.4865,-0.4804,9.9555,-0.4705,-0.3567,10.0907,-0.1351,-0.2887,9.9566,-0.086,-0.5058,10.0331,-0.2342,-0.5165,10.0949
-0.3059,-0.0999,9.7289,-0.3627,-0.1258,10.0035,-0.0321,0.0697,10.1813,-0.0344,-0.1074,9.974,-0.1216,-0.4381,9.9842
0.0596,-0.3799,9.9384,-0.1461,0.0829,10.0826,0.3388,-0.107,9.9403,0.204,-0.183,10.0516,-0.1614,-0.136,10.1216
0.0145,0.0616,9.9086,-0.0722,0.3379,9.9694,0.3289,0.0861,10.0033,0.2801,0.0068,9.8779,0.0779,-0.0226,9.9283
0.2774,0.0696,10.0542,0.1592,0.3082,10.0784,0.5814,0.2046,10.0668,0.4704,0.2927,10.1528,0.2765,-0.1587,10.0483
0.2785,0.3651,10.021,0.5159,0.4767,9.8275,0.6398,0.6786,9.8402,0.6017,0.2895,10.0168,0.2414,0.0013,9.875
0.4354,0.3812,9.8248,0.4194,0.6449,9.9699,0.6796,0.6193,9.8878,0.6473,0.5385,9.982,0.515,0.3028,9.7154
0.4878,0.5367,9.9492,0.4884,0.8929,10.0027,0.8715,0.7677,9.763,0.8,0.4256,9.7631,0.5416,0.5352,9.9675
0.5187,0.5625,9.9262,0.528,0.7723,9.8102,0.9529,0.7107,9.7356,0.8438,0.5062,9.5049,0.5482,0.6654,9.8375
0.4046,0.808,9.7339,0.6814,1.0648,9.7938,0.7387,0.8167,9.7918,0.6234,0.5885,9.6447,0.7107,0.5442,9.764
0.3964,0.5647,9.7355,0.5505,0.8007,9.6145,0.5941,0.8471,9.5733,0.5857,0.3555,9.6218,0.4859,0.7024,9.9298
0.4697,0.6526,9.4114,0.5367,0.7573,9.5341,0.8255,0.6193,9.5265,0.8323,0.5681,9.4598,0.4651,0.4524,9.7375
0.4528,0.6136,9.5238,0.5075,0.7118,9.5257,0.7396,0.6353,9.5611,0.6983,0.4305,9.535,0.6018,0.1881,9.5232
0.2135,0.5121,9.3272,0.4594,0.5902,9.5008,0.5435,0.3376,9.518,0.7001,0.2072,9.4748,0.3019,0.1896,9.492
-0.0905,0.2858,9.3865,0.4068,0.4769,9.3955,0.4642,0.3293,9.2944,0.355,-0.0156,9.3633,0.1091,0.0412,9.3736
-0.2064,0.0879,9.3724,0.2012,0.129,9.2286,0.4566,0.1555,9.4322,0.2636,-0.1822,9.408,0.0524,0.0839,9.5451
-0.3189,-0.139,9.4079,-0.0672,0.1127,9.4718,0.1062,-0.1282,9.2844,0.0729,-0.0921,9.2428,0.1175,-0.1101,9.4422
-0.2695,-0.0642,9.3523,-0.0707,-0.1862,9.5147,-0.0584,-0.2897,9.3737,-0.1705,-0.3711,9.4175,-0.1652,-0.4085,9.4406
-0.4872,-0.2429,9.4922,-0.1904,-0.3771,9.4625,0.0335,-0.2957,9.4167,-0.0729,-0.5573,9.2701,-0.3177,-0.6585,9.3924
-0.6868,-0.4276,9.3796,-0.3784,-0.5154,9.4005,-0.1357,-0.4451,9.4912,-0.2438,-0.5529,9.4913,-0.429,-0.725,9.4965
-0.7453,-0.6452,9.4568,-0.5774,-0.4772,9.2089,-0.4427,-0.719,9.431,-0.3608,-0.6584,9.3045,-0.6086,-0.7993,9.5674
-0.9168,-0.6687,9.4193,-0.6999,-0.5988,9.5522,-0.4785,-0.709,9.568,-0.4543,-0.6035,9.5309,-0.6937,-0.8565,9.5372
-0.6955,-0.6715,9.5914,-0.8466,-0.5066,9.5061,-0.586,-0.4327,9.5626,-0.3951,-0.8276,9.5362,-0.7669,-0.8726,9.4908
-0.7323,-0.4671,9.6342,-0.6204,-0.3669,9.499,-0.4817,-0.4291,9.6803,-0.6069,-0.8806,9.4863,-0.7155,-0.756,9.4675
-0.7946,-0.5676,9.816,-0.565,-0.5899,9.5633,-0.4928,-0.6197,9.598,-0.6025,-0.7456,9.554,-0.7936,-0.4839,9.5668
-0.8778,-0.4064,9.6071,-0.8296,-0.1851,9.7248,-0.5435,-0.4642,9.7004,-0.53,-0.4695,9.8216,-0.7985,-0.3626,9.5678
-0.7649,-0.3273,9.7872,-0.6737,-0.2021,9.6741,-0.361,-0.2661,9.7684,-0.6351,-0.4361,9.856,-0.5155,-0.3291,9.7874
-0.6657,-0.255,9.9061,-0.4652,0.1752,9.737,-0.299,-0.1135,9.7701,-0.3739,-0.2698,9.8046,-0.6693,-0.1819,9.8816
-0.6275,0.0972,9.8333,-0.5753,0.2082,9.9313,-0.3104,-0.0172,9.7644,-0.2027,-0.0856,9.8088,-0.4011,-0.0933,9.9908
-0.5861,0.1377,10.0178,-0.3211,0.3997,9.9012,0.0059,0.3146,9.8519,-0.1746,0.4201,9.8301,-0.2946,0.2322,9.8466
-0.3563,0.3906,9.9216,-0.2077,0.5431,9.9678,0.077,0.3914,10.1054,0.0084,0.2012,9.7955,-0.0785,0.3119,9.8261
-0.1597,0.4049,10.0733,-0.0773,0.5854,10.0773,0.2189,0.3746,10.0458,0.4874,0.5377,10.1964,0.0733,0.2025,10.1427
0.0634,0.4721,10.1288,0.0593,0.7316,9.871,0.4108,0.7072,10.2134,0.3256,0.436,9.8175,-0.0013,0.3244,9.8682
-0.0913,0.6946,10.1047,0.2192,0.9369,10.0228,0.4636,0.7168,9.9885,0.5413,0.5987,10.0344,0.2181,0.4968,10.2046
0.2481,0.6856,10.1244,0.2252,0.907,9.905,0.6053,0.7322,9.9754,0.7303,0.5732,10.0249,0.3026,0.5453,9.8697
0.3785,0.6544,9.9506,0.3517,0.7231,10.1004,0.759,0.5383,10.0523,0.7164,0.4363,10.0797,0.4916,0.4673,10.1052
0.4165,0.4956,10.1781,0.5644,0.6413,9.9242,0.8663,0.8005,9.9748,0.8813,0.4697,9.9294,0.4406,0.5002,10.009
0.3027,0.5919,9.8561,0.7515,0.7862,9.8468,1.0177,0.6368,10.1009,0.9383,0.4359,9.9463,0.4967,0.2299,9.9898
0.3144,0.5075,10.1232,0.5821,0.6523,9.8082,0.9914,0.3821,9.9601,0.9775,0.485,9.8367,0.3309,0.249,9.8903
0.2674,0.2404,9.7373,0.6724,0.4836,9.7298,0.9805,0.2031,9.8514,0.8682,-0.1149,9.7075,0.4643,-0.1195,9.8163
0.1913,0.1042,9.9089,0.5181,0.3733,9.5757,0.9732,0.1079,9.6695,0.814,-0.0637,9.7156,0.3906,-0.2044,9.6811
0.1816,-0.0172,9.8289,0.5437,0.0779,9.5695,0.6875,0.0116,9.5875,0.7237,-0.4767,9.638,0.1802,-0.2975,9.6987
0.0733,0.0065,9.6363,0.4756,0.1243,9.5942,0.7567,-0.3255,9.4886,0.7973,-0.6571,9.6205,0.0941,-0.4824,9.6582
-0.0268,-0.3645,9.6327,0.3974,-0.0908,9.6524,0.6529,-0.4524,9.7081,0.4145,-0.6598,9.6438,-0.0409,-0.5849,9.5134
-0.0858,-0.3686,9.5786,0.3351,-0.2346,9.4433,0.4898,-0.4466,9.362,0.3115,-0.9202,9.5259,-0.2242,-0.799,9.4228
-0.239,-0.4688,9.3797,-0.0117,-0.2824,9.5263,0.4478,-0.6601,9.5117,0.1857,-0.9669,9.3924,-0.3072,-0.926,9.4424
-0.5886,-0.5055,9.4232,-0.0533,-0.4889,9.3761,0.3174,-0.8782,9.4406,-0.2419,-0.8659,9.4518,-0.8114,-1.153,9.5126
